event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2020-02-01 04:00:50 UTC,cart,5723206,1.48758E+18,,,1.43,580098316,af59bebc-75a4-4c63-abcb-c179749e1c73
2020-02-01 04:00:51 UTC,cart,5869346,1.48758E+18,,bluesky,3.97,566760367,40ce4d80-5c30-4d1e-9252-5074daee4f31
2020-02-01 04:00:52 UTC,view,5724648,1.48758E+18,,irisk,2.48,457425350,8e486725-a8ba-4c57-9965-090560aa64e4
2020-02-01 04:00:55 UTC,view,5649236,1.48758E+18,,concept,8.65,567923397,700a9829-0351-47c3-8f4e-10aeb30a2fbf
2020-02-01 04:01:02 UTC,view,5783987,1.48758E+18,,,4.75,608293789,0acc6fd6-ff24-4b6b-a578-a1fa611b8cd0
2020-02-01 04:01:04 UTC,cart,5760335,1.48758E+18,,zinger,1.9,608846762,7b344191-8b6f-4d37-822d-5f1239d59d17
2020-02-01 04:01:06 UTC,view,5834159,2.15119E+18,,runail,3.1,607186390,c36f8472-f77f-483c-8b52-9652064ccb07
2020-02-01 04:01:10 UTC,cart,5815098,1.48758E+18,,bluesky,3.97,566760367,40ce4d80-5c30-4d1e-9252-5074daee4f31
2020-02-01 04:01:14 UTC,view,5883981,1.48758E+18,,lowence,26.98,599707926,4314c57e-3b5e-485b-bd0b-177080560834
2020-02-01 04:01:15 UTC,cart,5804000,1.48758E+18,,bluesky,3.97,566760367,40ce4d80-5c30-4d1e-9252-5074daee4f31
2020-02-01 04:01:20 UTC,cart,5760339,1.48758E+18,,zinger,2.37,608846762,7b344191-8b6f-4d37-822d-5f1239d59d17
2020-02-01 04:01:22 UTC,view,5834159,2.15119E+18,,runail,3.1,607186390,c36f8472-f77f-483c-8b52-9652064ccb07
2020-02-01 04:01:23 UTC,view,5889611,2.06897E+18,,,5.38,608855904,e4804f34-1deb-4ad7-b5ff-3d4484c22bcc
2020-02-01 04:01:26 UTC,view,5804649,1.48758E+18,,,7.14,521368850,e9706e4a-9943-4312-ade1-b8c9654d65eb
2020-02-01 04:01:28 UTC,cart,5760337,1.48758E+18,,zinger,2.37,608846762,7b344191-8b6f-4d37-822d-5f1239d59d17
2020-02-01 04:01:30 UTC,view,5884033,1.48758E+18,,,4.06,606612120,55ee1865-d63e-47da-8208-1186d74484ae
2020-02-01 04:01:31 UTC,cart,5869345,1.48758E+18,,bluesky,3.97,566760367,40ce4d80-5c30-4d1e-9252-5074daee4f31
2020-02-01 04:01:36 UTC,cart,5677037,1.48758E+18,,estel,7.7,596255270,82f83425-c46f-4190-a92f-645b5e77a1e5
2020-02-01 04:01:36 UTC,view,5899926,2.11533E+18,,,3.92,279430445,f79b923d-6b8d-4a44-a5bf-1fce42b81314
2020-02-01 04:01:41 UTC,cart,5854889,1.48758E+18,,irisk,0.63,608846762,7b344191-8b6f-4d37-822d-5f1239d59d17
2020-02-01 04:01:43 UTC,view,5649236,1.48758E+18,,concept,8.65,567923397,700a9829-0351-47c3-8f4e-10aeb30a2fbf
2020-02-01 04:01:44 UTC,view,5724656,1.48758E+18,,irisk,2.48,457425350,8e486725-a8ba-4c57-9965-090560aa64e4
2020-02-01 04:01:46 UTC,view,5877529,2.19307E+18,furniture.bathroom.bath,jessnail,126.83,534964850,7ed041e5-f46d-4b9f-a6d5-a9d874dd4e99
2020-02-01 04:01:46 UTC,view,5815665,1.48758E+18,,,0.67,589108388,7870edff-c5f9-4262-b5e2-86830362f61e
2020-02-01 04:01:47 UTC,view,5800916,1.48758E+18,,,30.95,601958030,4dc996f0-d335-4cd6-a3de-3c50e878f87c
2020-02-01 04:01:47 UTC,view,5815665,1.48758E+18,,,0.67,589108388,7870edff-c5f9-4262-b5e2-86830362f61e
2020-02-01 04:01:49 UTC,view,5856193,2.19307E+18,furniture.living_room.cabinet,runail,82.54,608855975,5e4860fa-909b-498b-a484-a84ece1c7aa9
2020-02-01 04:01:51 UTC,view,5808018,2.15119E+18,,irisk,2.06,608852924,6a9a868a-c176-4e30-82c6-351dd3ae85c9
2020-02-01 04:01:52 UTC,cart,5815090,1.48758E+18,,bluesky,3.97,566760367,40ce4d80-5c30-4d1e-9252-5074daee4f31
2020-02-01 04:01:53 UTC,cart,5724656,1.48758E+18,,irisk,2.48,457425350,8e486725-a8ba-4c57-9965-090560aa64e4
2020-02-01 04:01:59 UTC,remove_from_cart,5730206,1.48758E+18,,,10.32,606428101,831cd262-6abf-4846-b384-3efc9edd88ae
2020-02-01 04:01:59 UTC,remove_from_cart,5730206,1.48758E+18,,,10.32,606428101,831cd262-6abf-4846-b384-3efc9edd88ae
2020-02-01 04:02:01 UTC,cart,5815165,1.48758E+18,,bluesky,3.97,566760367,40ce4d80-5c30-4d1e-9252-5074daee4f31
2020-02-01 04:02:02 UTC,view,5770029,1.48758E+18,,kapous,2.81,608856023,be76c6c0-729b-4012-8a29-4b10cb0786c1
2020-02-01 04:02:05 UTC,remove_from_cart,5864851,1.48758E+18,,,11.11,606428101,831cd262-6abf-4846-b384-3efc9edd88ae
2020-02-01 04:02:05 UTC,remove_from_cart,5864851,1.48758E+18,,,11.11,606428101,831cd262-6abf-4846-b384-3efc9edd88ae
2020-02-01 04:02:06 UTC,view,5758961,1.48758E+18,,,3.02,521368850,e9706e4a-9943-4312-ade1-b8c9654d65eb
2020-02-01 04:02:07 UTC,view,5911875,1.48758E+18,,estel,17.46,605249738,1b8d3df9-47ae-4284-9f97-18c2fb5a8de4
2020-02-01 04:02:08 UTC,cart,5803906,1.48758E+18,,bluesky,3.97,566760367,40ce4d80-5c30-4d1e-9252-5074daee4f31
2020-02-01 04:02:12 UTC,view,5877485,1.99804E+18,,freedecor,11.11,607494084,cdbd6750-d0d4-4a98-94c8-4c909dae7022
2020-02-01 04:02:17 UTC,view,5876729,2.14156E+18,,,3.97,509865383,3c375426-44d5-47d1-935d-51ff1df1cb6e
2020-02-01 04:02:22 UTC,view,5753479,1.48758E+18,,italwax,2.68,565230771,0b388d57-f19d-42a8-889e-0daa57fa6c41
2020-02-01 04:02:23 UTC,view,5677463,1.48758E+18,,estel,0.87,596086664,469dc424-dbdb-49dc-8df6-d43c589f2622
2020-02-01 04:02:24 UTC,view,5916072,1.48758E+18,,ermine,24.6,543497701,0fb29865-96b1-4e61-b037-e1c0a60388f8
2020-02-01 04:02:24 UTC,view,5790563,1.48758E+18,,,7.14,600050621,c68f2b2a-c2e2-4772-8ce7-2409ef24a711
2020-02-01 04:02:24 UTC,view,5695642,1.48758E+18,,estel,2.62,608856100,2185f1c8-c89b-49db-bb85-31bb91e87d01
2020-02-01 04:02:26 UTC,view,5790563,1.48758E+18,,,7.14,600050621,c68f2b2a-c2e2-4772-8ce7-2409ef24a711
2020-02-01 04:02:27 UTC,cart,5815110,1.48758E+18,,bluesky,3.97,566760367,40ce4d80-5c30-4d1e-9252-5074daee4f31
2020-02-01 04:02:33 UTC,cart,5803900,1.48758E+18,,bluesky,3.97,566760367,40ce4d80-5c30-4d1e-9252-5074daee4f31
2020-02-01 04:02:33 UTC,view,5809912,1.60294E+18,,grattol,5.24,608856100,2185f1c8-c89b-49db-bb85-31bb91e87d01
2020-02-01 04:02:34 UTC,cart,5790563,1.48758E+18,,,7.14,600050621,c68f2b2a-c2e2-4772-8ce7-2409ef24a711
2020-02-01 04:02:35 UTC,view,5866961,1.48758E+18,,sunuv,66.67,567168251,43a78ef0-bc56-46ef-a337-4a39b955e5ee
2020-02-01 04:02:44 UTC,view,5869116,1.48758E+18,,oniq,34.6,588349953,0eafdba9-1bc3-42a6-8413-85360cb78824
2020-02-01 04:02:49 UTC,cart,5809728,1.48758E+18,,uno,17.46,555863323,47896a73-c01f-4256-8240-7da8959f7e06
2020-02-01 04:02:50 UTC,remove_from_cart,5809728,1.48758E+18,,uno,17.46,555863323,47896a73-c01f-4256-8240-7da8959f7e06
2020-02-01 04:02:56 UTC,remove_from_cart,5809912,1.60294E+18,,grattol,5.24,529298003,7049dbc6-cd55-478c-8ab0-fea4ed06454e
2020-02-01 04:02:56 UTC,remove_from_cart,5809912,1.60294E+18,,grattol,5.24,529298003,7049dbc6-cd55-478c-8ab0-fea4ed06454e
2020-02-01 04:02:59 UTC,view,5835924,1.48758E+18,,irisk,1.51,534964850,7ed041e5-f46d-4b9f-a6d5-a9d874dd4e99
2020-02-01 04:03:02 UTC,cart,5877797,1.48758E+18,,,63.49,567168251,43a78ef0-bc56-46ef-a337-4a39b955e5ee
2020-02-01 04:03:02 UTC,view,5915036,1.48758E+18,,,28.57,608849001,f592ea4f-3a57-4595-bf34-b8411526b34e
2020-02-01 04:03:04 UTC,remove_from_cart,5899845,2.11533E+18,,,4.02,529298003,7049dbc6-cd55-478c-8ab0-fea4ed06454e
2020-02-01 04:03:04 UTC,remove_from_cart,5899845,2.11533E+18,,,4.02,529298003,7049dbc6-cd55-478c-8ab0-fea4ed06454e
2020-02-01 04:03:05 UTC,view,5877797,1.48758E+18,,,63.49,567168251,43a78ef0-bc56-46ef-a337-4a39b955e5ee
2020-02-01 04:03:06 UTC,cart,5304,1.48758E+18,,runail,0.32,565230771,0b388d57-f19d-42a8-889e-0daa57fa6c41
2020-02-01 04:03:06 UTC,view,5857670,1.48758E+18,,artex,3.97,521368850,e9706e4a-9943-4312-ade1-b8c9654d65eb
2020-02-01 04:03:07 UTC,cart,5899845,2.11533E+18,,,4.02,530210409,d920dfae-1b0b-4b05-9181-7013eeca9ec3
2020-02-01 04:03:09 UTC,view,5877529,2.19307E+18,furniture.bathroom.bath,jessnail,126.83,534964850,7ed041e5-f46d-4b9f-a6d5-a9d874dd4e99
2020-02-01 04:03:10 UTC,remove_from_cart,5875319,1.48758E+18,,,0.92,529298003,7049dbc6-cd55-478c-8ab0-fea4ed06454e
2020-02-01 04:03:10 UTC,remove_from_cart,5875319,1.48758E+18,,,0.92,529298003,7049dbc6-cd55-478c-8ab0-fea4ed06454e
2020-02-01 04:03:11 UTC,cart,5804073,1.48758E+18,,bluesky,3.97,566760367,40ce4d80-5c30-4d1e-9252-5074daee4f31
2020-02-01 04:03:12 UTC,cart,5724297,1.48758E+18,,irisk,2.48,555476712,fce41a06-5c8f-421e-ace3-3d954eab2e3e
2020-02-01 04:03:13 UTC,cart,5804045,1.48758E+18,,bluesky,3.97,566760367,40ce4d80-5c30-4d1e-9252-5074daee4f31
2020-02-01 04:03:13 UTC,view,5841191,1.48758E+18,,,47.59,608855480,51600482-fa1e-4ff2-b234-0293777be5f7
2020-02-01 04:03:14 UTC,cart,5304,1.48758E+18,,runail,0.32,565230771,0b388d57-f19d-42a8-889e-0daa57fa6c41
2020-02-01 04:03:14 UTC,remove_from_cart,5862564,1.48758E+18,,roubloff,1.71,396975117,b22f3184-51bb-41fb-8317-d39b8784aa6c
2020-02-01 04:03:17 UTC,view,5861596,1.48758E+18,,lador,17.71,600050621,c68f2b2a-c2e2-4772-8ce7-2409ef24a711
2020-02-01 04:03:18 UTC,cart,5815094,1.48758E+18,,bluesky,3.97,566760367,40ce4d80-5c30-4d1e-9252-5074daee4f31
2020-02-01 04:03:22 UTC,view,5650698,1.48758E+18,,concept,5.87,608041432,03988336-fe8a-4498-8c10-1103c1c190e7
2020-02-01 04:03:25 UTC,view,5866960,1.48758E+18,,sunuv,55.56,567168251,43a78ef0-bc56-46ef-a337-4a39b955e5ee
2020-02-01 04:03:27 UTC,remove_from_cart,5747366,1.48758E+18,,,0.73,396975117,b22f3184-51bb-41fb-8317-d39b8784aa6c
2020-02-01 04:03:28 UTC,view,5864789,1.48758E+18,,,2.1,590949354,9b86b114-c0f8-42cd-9b98-018d873c3d2e
2020-02-01 04:03:29 UTC,view,5922149,1.48758E+18,,bielenda,9.52,601958030,4dc996f0-d335-4cd6-a3de-3c50e878f87c
2020-02-01 04:03:30 UTC,view,5896423,1.48758E+18,,jessnail,35.24,534964850,7ed041e5-f46d-4b9f-a6d5-a9d874dd4e99
2020-02-01 04:03:32 UTC,cart,5723529,1.48758E+18,,runail,2.94,588349953,0eafdba9-1bc3-42a6-8413-85360cb78824
2020-02-01 04:03:33 UTC,view,5661287,1.48758E+18,,,8.73,600586198,529e0522-862e-4317-a15b-e9a6e220ce0e
2020-02-01 04:03:35 UTC,remove_from_cart,5824819,1.48758E+18,,domix,1.24,529298003,7049dbc6-cd55-478c-8ab0-fea4ed06454e
2020-02-01 04:03:35 UTC,remove_from_cart,5824819,1.48758E+18,,domix,1.24,529298003,7049dbc6-cd55-478c-8ab0-fea4ed06454e
2020-02-01 04:03:35 UTC,view,5916491,1.48758E+18,,relouis,4.37,608856187,b2e04fa6-a466-4c12-a7ff-dd7e3d1f678c
2020-02-01 04:03:37 UTC,view,5763380,2.15119E+18,,,4.6,552347604,e5236ad2-c54b-4558-8c56-5b1421ee5d3e
2020-02-01 04:03:39 UTC,view,5809912,1.60294E+18,,grattol,5.24,588942820,8db17704-93db-4f61-8cdd-5be6fd0e9e63
2020-02-01 04:03:39 UTC,view,5816170,1.60294E+18,,grattol,5.24,608856324,6b4a4580-4f15-4ca9-a553-7b019287af89
2020-02-01 04:03:41 UTC,cart,5803473,1.48758E+18,,bluesky,5.24,566760367,40ce4d80-5c30-4d1e-9252-5074daee4f31
2020-02-01 04:03:43 UTC,cart,5896184,1.48758E+18,,jessnail,28.41,608856146,f2c3a3aa-d3c0-4128-bdad-4a487aa96ec0
2020-02-01 04:03:45 UTC,cart,5896184,1.48758E+18,,jessnail,28.41,608856146,f2c3a3aa-d3c0-4128-bdad-4a487aa96ec0
2020-02-01 04:03:50 UTC,view,5896184,1.48758E+18,,jessnail,28.41,608856146,f2c3a3aa-d3c0-4128-bdad-4a487aa96ec0
2020-02-01 04:03:51 UTC,cart,5877787,1.48758E+18,,,0.48,608846762,7b344191-8b6f-4d37-822d-5f1239d59d17
2020-02-01 04:03:51 UTC,remove_from_cart,6939,1.48758E+18,,runail,2.14,529298003,7049dbc6-cd55-478c-8ab0-fea4ed06454e
2020-02-01 04:03:51 UTC,remove_from_cart,6939,1.48758E+18,,runail,2.14,529298003,7049dbc6-cd55-478c-8ab0-fea4ed06454e
2020-02-01 04:03:51 UTC,view,89343,2.19307E+18,furniture.living_room.cabinet,,299.81,534964850,7ed041e5-f46d-4b9f-a6d5-a9d874dd4e99
2020-02-01 04:03:52 UTC,remove_from_cart,5686215,1.48758E+18,,,0.86,529298003,7049dbc6-cd55-478c-8ab0-fea4ed06454e
2020-02-01 04:03:54 UTC,remove_from_cart,5685883,1.48758E+18,,,1.43,521368850,e9706e4a-9943-4312-ade1-b8c9654d65eb
2020-02-01 04:03:54 UTC,remove_from_cart,5685883,1.48758E+18,,,1.43,521368850,e9706e4a-9943-4312-ade1-b8c9654d65eb
2020-02-01 04:03:55 UTC,remove_from_cart,5698499,1.48758E+18,,ingarden,1.51,521368850,e9706e4a-9943-4312-ade1-b8c9654d65eb
2020-02-01 04:03:55 UTC,view,5816172,1.60294E+18,,grattol,5.24,588942820,8db17704-93db-4f61-8cdd-5be6fd0e9e63
2020-02-01 04:03:56 UTC,remove_from_cart,5698499,1.48758E+18,,ingarden,1.51,521368850,e9706e4a-9943-4312-ade1-b8c9654d65eb
2020-02-01 04:03:57 UTC,cart,5882424,1.48758E+18,,zinger,0.56,608846762,7b344191-8b6f-4d37-822d-5f1239d59d17
2020-02-01 04:03:57 UTC,remove_from_cart,5698507,1.48758E+18,,ingarden,1.51,521368850,e9706e4a-9943-4312-ade1-b8c9654d65eb
2020-02-01 04:03:57 UTC,remove_from_cart,5698507,1.48758E+18,,ingarden,1.51,521368850,e9706e4a-9943-4312-ade1-b8c9654d65eb
2020-02-01 04:04:01 UTC,cart,5803902,1.48758E+18,,bluesky,3.97,566760367,40ce4d80-5c30-4d1e-9252-5074daee4f31
2020-02-01 04:04:04 UTC,view,5723529,1.48758E+18,,runail,2.94,588349953,0eafdba9-1bc3-42a6-8413-85360cb78824
2020-02-01 04:04:07 UTC,remove_from_cart,5857360,1.48758E+18,,runail,1.51,521368850,e9706e4a-9943-4312-ade1-b8c9654d65eb
2020-02-01 04:04:07 UTC,remove_from_cart,5980,1.48758E+18,,runail,1.67,521368850,e9706e4a-9943-4312-ade1-b8c9654d65eb
2020-02-01 04:04:10 UTC,cart,5877792,1.48758E+18,,,0.95,608846762,7b344191-8b6f-4d37-822d-5f1239d59d17
2020-02-01 04:04:11 UTC,view,5674745,1.48758E+18,,,3,590949354,9b86b114-c0f8-42cd-9b98-018d873c3d2e
2020-02-01 04:04:15 UTC,view,5772461,1.60294E+18,,grattol,4.76,588942820,8db17704-93db-4f61-8cdd-5be6fd0e9e63
2020-02-01 04:04:16 UTC,view,5782035,1.63846E+18,,pole,4.11,593011583,a784c748-7e6e-49c1-96fb-22eb6e7df921
2020-02-01 04:04:17 UTC,view,5817696,1.48758E+18,,,1.03,561457095,a942909a-992e-483a-85bf-f2a79990e8fd
2020-02-01 04:04:19 UTC,view,5886546,1.48758E+18,,runail,5.56,521368850,e9706e4a-9943-4312-ade1-b8c9654d65eb
2020-02-01 04:04:21 UTC,cart,5789669,1.48758E+18,,,3.16,604459113,8aa27736-9355-4a19-af84-ffa0e636dc1f
2020-02-01 04:04:21 UTC,cart,5815102,1.48758E+18,,bluesky,3.97,566760367,40ce4d80-5c30-4d1e-9252-5074daee4f31
2020-02-01 04:04:21 UTC,remove_from_cart,5686925,1.48758E+18,,,0.35,529298003,7049dbc6-cd55-478c-8ab0-fea4ed06454e
2020-02-01 04:04:22 UTC,remove_from_cart,5686925,1.48758E+18,,,0.35,529298003,7049dbc6-cd55-478c-8ab0-fea4ed06454e
2020-02-01 04:04:24 UTC,cart,5826689,1.48758E+18,,solomeya,1.59,608846762,7b344191-8b6f-4d37-822d-5f1239d59d17
2020-02-01 04:04:24 UTC,view,5838091,1.48758E+18,,levrana,6.35,597991196,c17d13b8-2f23-f3c8-84bd-28a32b427055
2020-02-01 04:04:26 UTC,view,5817690,1.48758E+18,,,0.79,561457095,6c59abba-892c-42d1-b65d-a1fa09f1c116
2020-02-01 04:04:30 UTC,cart,5803920,1.48758E+18,,bluesky,3.97,566760367,40ce4d80-5c30-4d1e-9252-5074daee4f31
2020-02-01 04:04:33 UTC,view,5916491,1.48758E+18,,relouis,4.37,608856187,b2e04fa6-a466-4c12-a7ff-dd7e3d1f678c
2020-02-01 04:04:35 UTC,cart,5803917,1.48758E+18,,bluesky,3.97,566760367,40ce4d80-5c30-4d1e-9252-5074daee4f31
2020-02-01 04:04:39 UTC,view,5840086,1.48758E+18,,,3.32,596255270,82f83425-c46f-4190-a92f-645b5e77a1e5
2020-02-01 04:04:48 UTC,view,5809865,1.48758E+18,,grattol,6.27,588942820,8db17704-93db-4f61-8cdd-5be6fd0e9e63
2020-02-01 04:04:50 UTC,view,5394,1.48758E+18,,,39.68,236324298,cee58d36-1321-426f-947e-b722520e3566
2020-02-01 04:04:52 UTC,view,5861596,1.48758E+18,,lador,17.71,600050621,8f0c187c-80db-453b-8706-b91e2d4df60d
2020-02-01 04:04:55 UTC,view,5910412,1.48758E+18,,dewal,25.43,607361640,bce25579-3ea0-4910-be81-b6457fae6f99
2020-02-01 04:04:58 UTC,view,5853616,1.48758E+18,,,11.89,600586198,1eaf64b2-fdd0-41e1-908d-aa9f5d52bda5
2020-02-01 04:05:10 UTC,view,5738967,1.48758E+18,,roubloff,34.13,406607561,9376bd93-cfbb-9881-0694-758d1265a5bd
2020-02-01 04:05:14 UTC,view,36237,1.48758E+18,,,86.51,534964850,7ed041e5-f46d-4b9f-a6d5-a9d874dd4e99
2020-02-01 04:05:16 UTC,view,5776130,1.48758E+18,,art-visage,1.98,597991196,c17d13b8-2f23-f3c8-84bd-28a32b427055
2020-02-01 04:05:18 UTC,view,5863843,1.5422E+18,,missha,9.52,608856338,4ca32be1-80a9-436a-baaa-ba232458133f
2020-02-01 04:05:23 UTC,view,5806922,1.48758E+18,,grattol,6.27,588942820,8db17704-93db-4f61-8cdd-5be6fd0e9e63
2020-02-01 04:05:25 UTC,view,5921824,2.11533E+18,,,4.95,529298003,7049dbc6-cd55-478c-8ab0-fea4ed06454e
2020-02-01 04:05:33 UTC,view,5734587,1.48758E+18,,haruyama,3.97,590949354,9b86b114-c0f8-42cd-9b98-018d873c3d2e
2020-02-01 04:05:34 UTC,view,5825534,1.48758E+18,,,9.37,480425056,08cf582b-9fae-4e6b-99fa-631d87e2686c
2020-02-01 04:05:42 UTC,cart,5814516,1.48758E+18,,,13.49,480425056,08cf582b-9fae-4e6b-99fa-631d87e2686c
2020-02-01 04:05:43 UTC,cart,5877207,1.48758E+18,,lamixx,9.37,480425056,08cf582b-9fae-4e6b-99fa-631d87e2686c
2020-02-01 04:05:43 UTC,view,5646845,1.48758E+18,,,15.79,608856587,3f09b6be-e65b-4f47-b1be-7fb7a85172b8
2020-02-01 04:05:43 UTC,view,5870111,1.48758E+18,,,4.29,600586198,1eaf64b2-fdd0-41e1-908d-aa9f5d52bda5
2020-02-01 04:05:44 UTC,view,5858188,1.48758E+18,,,4.76,596255270,82f83425-c46f-4190-a92f-645b5e77a1e5
2020-02-01 04:05:45 UTC,view,5696338,1.48758E+18,,estel,2.62,608856688,a145bce8-8f6a-42c7-8ac3-bc67d75607b0
2020-02-01 04:05:45 UTC,view,5696338,1.48758E+18,,estel,2.62,608856688,f72f8a50-4786-400f-9b17-a3b78a21f5b1
2020-02-01 04:05:46 UTC,cart,5814517,1.48758E+18,,,12.54,480425056,08cf582b-9fae-4e6b-99fa-631d87e2686c
2020-02-01 04:05:47 UTC,cart,5815732,1.48758E+18,,uno,9.37,521368850,e9706e4a-9943-4312-ade1-b8c9654d65eb
2020-02-01 04:05:50 UTC,cart,5778109,1.48758E+18,,zinger,3.49,608846762,7b344191-8b6f-4d37-822d-5f1239d59d17
2020-02-01 04:05:50 UTC,cart,5814518,1.48758E+18,,,13.49,480425056,08cf582b-9fae-4e6b-99fa-631d87e2686c
2020-02-01 04:05:50 UTC,remove_from_cart,5806922,1.48758E+18,,grattol,6.27,588942820,8db17704-93db-4f61-8cdd-5be6fd0e9e63
2020-02-01 04:05:50 UTC,remove_from_cart,5806922,1.48758E+18,,grattol,6.27,588942820,8db17704-93db-4f61-8cdd-5be6fd0e9e63
2020-02-01 04:05:50 UTC,view,5921821,2.11533E+18,,,4.95,529298003,7049dbc6-cd55-478c-8ab0-fea4ed06454e
2020-02-01 04:05:52 UTC,view,5772467,1.60294E+18,,grattol,4.76,588848983,154b5006-38ba-4af7-bebb-dc1445a970e6
2020-02-01 04:05:53 UTC,cart,5881579,1.48758E+18,,lovely,23.79,480425056,08cf582b-9fae-4e6b-99fa-631d87e2686c
2020-02-01 04:05:55 UTC,remove_from_cart,5773594,1.48758E+18,,haruyama,3.97,588942820,8db17704-93db-4f61-8cdd-5be6fd0e9e63
2020-02-01 04:06:00 UTC,view,5896186,1.48758E+18,,jessnail,35.27,608856146,f2c3a3aa-d3c0-4128-bdad-4a487aa96ec0
2020-02-01 04:06:02 UTC,remove_from_cart,5886546,1.48758E+18,,runail,5.56,521368850,e9706e4a-9943-4312-ade1-b8c9654d65eb
2020-02-01 04:06:02 UTC,remove_from_cart,5736322,1.48758E+18,,haruyama,3.97,588942820,8db17704-93db-4f61-8cdd-5be6fd0e9e63
2020-02-01 04:06:02 UTC,remove_from_cart,5886546,1.48758E+18,,runail,5.56,521368850,e9706e4a-9943-4312-ade1-b8c9654d65eb
2020-02-01 04:06:07 UTC,cart,5886475,1.48758E+18,,runail,3.25,608846762,7b344191-8b6f-4d37-822d-5f1239d59d17
2020-02-01 04:06:09 UTC,view,5891350,1.48758E+18,,,0.94,608856767,a14d9319-3a01-4262-93c1-fef28623dd54
2020-02-01 04:06:10 UTC,cart,5877220,1.48758E+18,,,13.33,480425056,08cf582b-9fae-4e6b-99fa-631d87e2686c
2020-02-01 04:06:10 UTC,view,5896429,1.48758E+18,,jessnail,40.48,588942820,8db17704-93db-4f61-8cdd-5be6fd0e9e63
2020-02-01 04:06:16 UTC,cart,5877220,1.48758E+18,,,13.33,480425056,08cf582b-9fae-4e6b-99fa-631d87e2686c
2020-02-01 04:06:20 UTC,cart,5877051,1.48758E+18,,,9.37,480425056,08cf582b-9fae-4e6b-99fa-631d87e2686c
2020-02-01 04:06:28 UTC,cart,5659900,1.48758E+18,,airnails,2.86,566760367,40ce4d80-5c30-4d1e-9252-5074daee4f31
2020-02-01 04:06:28 UTC,view,5626878,1.48758E+18,,,0.95,608856302,95080bb1-3eaa-4f8e-b7dc-71f3135b71c2
2020-02-01 04:06:34 UTC,cart,5697542,1.48758E+18,,airnails,1.43,566760367,40ce4d80-5c30-4d1e-9252-5074daee4f31
2020-02-01 04:06:36 UTC,view,5773321,1.48758E+18,,runail,2.62,590949354,9b86b114-c0f8-42cd-9b98-018d873c3d2e
2020-02-01 04:06:37 UTC,remove_from_cart,5761411,1.48758E+18,,ingarden,2.86,521368850,e9706e4a-9943-4312-ade1-b8c9654d65eb
2020-02-01 04:06:38 UTC,remove_from_cart,5761411,1.48758E+18,,ingarden,2.86,521368850,e9706e4a-9943-4312-ade1-b8c9654d65eb
2020-02-01 04:06:39 UTC,remove_from_cart,5694624,1.48758E+18,,yoko,3.11,529298003,7049dbc6-cd55-478c-8ab0-fea4ed06454e
2020-02-01 04:06:39 UTC,remove_from_cart,5694624,1.48758E+18,,yoko,3.11,529298003,7049dbc6-cd55-478c-8ab0-fea4ed06454e
2020-02-01 04:06:39 UTC,view,5854897,1.48758E+18,,irisk,0.32,480239824,241f058d-05ad-45d6-be3d-7d335db0e78e
2020-02-01 04:06:41 UTC,view,5735268,1.48758E+18,,haruyama,3.97,588349953,0eafdba9-1bc3-42a6-8413-85360cb78824
2020-02-01 04:06:44 UTC,cart,5896186,1.48758E+18,,jessnail,35.27,608856146,f2c3a3aa-d3c0-4128-bdad-4a487aa96ec0
2020-02-01 04:06:44 UTC,view,5700211,1.48758E+18,,,5.87,562539358,0a721a7b-6e89-4cb7-a149-a47fcd2d4fef
2020-02-01 04:06:44 UTC,view,38483,1.48758E+18,,runail,64.29,608856553,8e9d89f7-0364-44b6-80e6-dbc7b6abbb10
2020-02-01 04:06:46 UTC,cart,5896186,1.48758E+18,,jessnail,35.27,608856146,f2c3a3aa-d3c0-4128-bdad-4a487aa96ec0
2020-02-01 04:06:46 UTC,view,5896420,1.48758E+18,,jessnail,49.21,608856892,9e1ff463-085b-4d82-89e8-17e22ac3350f
2020-02-01 04:06:47 UTC,remove_from_cart,5896184,1.48758E+18,,jessnail,28.41,608856146,f2c3a3aa-d3c0-4128-bdad-4a487aa96ec0
2020-02-01 04:06:53 UTC,remove_from_cart,5855333,2.19307E+18,,,3.89,506877330,bd83350b-840e-45a4-93b9-d78c060222ab
2020-02-01 04:06:54 UTC,view,5853627,1.48758E+18,,,19.03,600586198,1eaf64b2-fdd0-41e1-908d-aa9f5d52bda5
2020-02-01 04:06:55 UTC,cart,5855333,2.19307E+18,,,3.89,506877330,bd83350b-840e-45a4-93b9-d78c060222ab
2020-02-01 04:06:55 UTC,view,5804667,1.48758E+18,,,5.94,480425056,08cf582b-9fae-4e6b-99fa-631d87e2686c
2020-02-01 04:06:56 UTC,view,5787479,1.48758E+18,,,47.6,588848983,154b5006-38ba-4af7-bebb-dc1445a970e6
2020-02-01 04:06:57 UTC,view,5838091,1.48758E+18,,levrana,6.35,597991196,c17d13b8-2f23-f3c8-84bd-28a32b427055
2020-02-01 04:06:59 UTC,view,5844894,1.48758E+18,,,6.22,537518111,a25335c9-2d53-4704-a064-62d235288d5c
2020-02-01 04:07:04 UTC,remove_from_cart,5877220,1.48758E+18,,,13.33,480425056,08cf582b-9fae-4e6b-99fa-631d87e2686c
